"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""SourceLocation""|""relative:///src/google/protobuf/descriptor.h:148:8:148:21""]] is 104 bytes - consider passing a const pointer/reference instead.","/src/google/protobuf/compiler/csharp/csharp_doc_comment.cc","49","67","49","74"
"Large object passed by value","An object larger than 64 bytes is passed by value to a function. Passing large objects by value unnecessarily use up scarce stack space, increase the cost of calling a function and can be a security risk. Use a const pointer to the object instead.","recommendation","This parameter of type [[""StatusOr<basic_string<char, char_traits<char>, allocator<char>>>""|""relative:///src/google/protobuf/stubs/statusor.h:99:7:99:14""]] is 72 bytes - consider passing a const pointer/reference instead.","/src/google/protobuf/stubs/status_macros.h","61","45","61","50"
"Resource not released in destructor","All resources acquired by a class should be released by its destructor. Avoid the use of the 'open / close' pattern, since C++ constructors and destructors provide a safer way to handle resource acquisition and release. Best practice in C++ is to use the 'RAII' technique: constructors allocate resources and destructors free them.","warning","Resource ptr_ is acquired by class ArenaStringPtr but not released in the destructor. It is released from DestroyNoArena on line 262, so this function may need to be called from the destructor.
Resource ptr_ is acquired by class ArenaStringPtr but not released in the destructor. It is released from Destroy on line 212, so this function may need to be called from the destructor.","/src/google/protobuf/arenastring.h","297","5","297","44"
"Missing header guard","Header files should contain header guards (#defines to prevent the file from being included twice). This prevents errors and inefficiencies caused by repeated inclusion.","warning","This header file should contain a header guard to prevent multiple inclusion.","/src/google/protobuf/compiler/zip_writer.h","0","0","0","0"
"Comparison result is always the same","When a comparison operation, such as x < y, always returns the same result, it means that the comparison is redundant and may mask a bug because a different check was intended.","warning","Comparison is always false because num_weak_fields <= 0.","/src/google/protobuf/dynamic_message.cc","830","31","830","49"
"Comparison result is always the same","When a comparison operation, such as x < y, always returns the same result, it means that the comparison is redundant and may mask a bug because a different check was intended.","warning","Comparison is always true because result <= -1.","/src/google/protobuf/stubs/stringprintf.cc","85","9","85","18"
"Assignment where comparison was intended","The '=' operator may have been used accidentally, where '==' was intended.","error","Use of '=' where '==' may have been intended.","/src/google/protobuf/compiler/cpp/cpp_message.cc","1078","22","1078","40"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/any.pb.h","387","25","389","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/any.pb.h","389","10","391","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/any.pb.h","325","28","327","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/any.pb.h","327","10","329","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/source_context.pb.h","273","29","275","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/source_context.pb.h","275","10","277","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2220","23","2222","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2222","10","2224","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2268","10","2270","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2110","24","2112","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2112","10","2114","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1588","23","1590","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1590","10","1592","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1636","10","1638","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1404","24","1406","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1406","10","1408","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2351","24","2353","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2353","10","2355","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2044","33","2046","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2046","10","2048","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1982","29","1984","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1984","10","1986","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1841","28","1843","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1843","10","1845","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1779","24","1781","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","1781","10","1783","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2508","14","2510","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2510","10","2512","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2556","10","2558","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2476","24","2478","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/type.pb.h","2478","10","2480","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","954","23","956","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","956","10","958","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1002","10","1004","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","922","27","924","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","924","10","926","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","785","24","787","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","787","10","789","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1472","24","1474","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1474","10","1476","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1410","24","1412","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1412","10","1414","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1268","37","1270","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1270","10","1272","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1186","36","1188","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1188","10","1190","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1124","24","1126","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/api.pb.h","1126","10","1128","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/compiler/cpp/cpp_message.cc","3341","32","3342","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/wrappers.pb.h","1634","25","1636","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/wrappers.pb.h","1636","10","1638","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/wrappers.pb.h","1568","25","1570","3"
"Empty branch of conditional","An empty block after a conditional can be a sign of an omission and can decrease maintainability of the code. Such blocks should contain an explanatory comment to aid future maintainers.","recommendation","Empty block without comment","/src/google/protobuf/wrappers.pb.h","1570","10","1572","3"
"Inconsistent definition of copy constructor and assignment ('Rule of Two')","Classes that have an explicit copy constructor or copy assignment operator may behave inconsistently if they do not have both.","warning","No matching copy assignment operator in class LocationRecorder. It is good practice to match a copy constructor with a copy assignment operator.","/src/google/protobuf/compiler/parser.cc","409","1","409","42"
"Declaration hides parameter","A local variable hides a parameter. This may be confusing. Consider renaming one of them.","recommendation","Local variable 'file' hides a [[""parameter of the same name""|""relative:///src/google/protobuf/compiler/php/php_generator.cc:1073:27:1073:30""]].","/src/google/protobuf/compiler/php/php_generator.cc","1093","10","1093","13"
"Declaration hides parameter","A local variable hides a parameter. This may be confusing. Consider renaming one of them.","recommendation","Local variable 'field' hides a [[""parameter of the same name""|""relative:///src/google/protobuf/util/internal/protostream_objectsource.cc:277:36:277:40""]].","/src/google/protobuf/util/internal/protostream_objectsource.cc","289","38","289","42"
"Comparison of narrow type with wide type in loop condition","Comparisons between types of different widths in a loop condition can cause the loop to behave unexpectedly.","warning","Comparison between [[""new_flat_capacity""|""relative:///src/google/protobuf/extension_set.cc:1873:8:1873:24""]] of type uint16 and [[""minimum_new_capacity""|""relative:///src/google/protobuf/extension_set.cc:1865:40:1865:59""]] of wider type size_t.","/src/google/protobuf/extension_set.cc","1876","12","1876","51"
"FIXME comment","Comments containing 'FIXME' indicate that the code has known bugs.","recommendation","FIXME comment: (kenton):  If the text is long enough it will wrap, which is ugly,","/src/google/protobuf/compiler/command_line_interface.cc","2120","5","2120","78"
"FIXME comment","Comments containing 'FIXME' indicate that the code has known bugs.","recommendation","FIXME comment: (kenton):  According to the man page, if write() returns zero,","/src/google/protobuf/compiler/command_line_interface.cc","514","9","514","78"
"FIXME comment","Comments containing 'FIXME' indicate that the code has known bugs.","recommendation","FIXME comment: (robinson):","/src/google/protobuf/compiler/python/python_generator.cc","1253","3","1253","21"
"FIXME comment","Comments containing 'FIXME' indicate that the code has known bugs.","recommendation","FIXME comment: (kenton):  According to the man page, if write() returns zero,","/src/google/protobuf/io/zero_copy_stream_impl.cc","233","7","233","76"
"FIXME comment","Comments containing 'FIXME' indicate that the code has known bugs.","recommendation","FIXME comment: (kenton):  What is the best way to compute this hash?  I have","/src/google/protobuf/stubs/hash.h","98","5","98","73"
